learning_time,query_time,n_nodes,n_edges,avg_degree,max_edge_len,success,path_length
0.7801262999999998,10.6527946,100,391.0,7.519230769230769,1.5,1,5.786227954983893
0.6639835999999999,2.6220975000000024,100,360.0,6.923076923076923,1.5,1,4.774806569656025
0.6633700000000005,2.8650214,100,335.0,6.4423076923076925,1.5,1,5.290570907071587
0.6926491999999982,1.969697,100,385.0,7.403846153846154,1.5,1,4.435525926573629
0.7009897000000009,0.5861220999999972,100,364.0,7.0,1.5,1,4.7746762262876805
0.7082703000000024,5.071356600000001,100,362.0,6.961538461538462,1.5,1,4.760923274038744
0.6963562000000039,2.057343000000003,100,349.0,6.711538461538462,1.5,1,4.410203093655372
0.6619281000000043,0.9652004000000005,100,327.0,6.288461538461538,1.5,1,5.4338868706376395
0.7369170999999994,1.0875753000000046,100,391.0,7.519230769230769,1.5,1,4.715749621490891
0.7867747999999963,2.9582352000000043,100,406.0,7.8076923076923075,1.5,1,6.343270555533332
