learning_time,query_time,n_nodes,n_edges,avg_degree,max_edge_len,success,path_length
7.5143371,8.235368999999999,800,3062.0,7.616915422885572,0.5,1,5.042034175334036
9.603374600000002,18.699019300000003,800,3051.0,7.58955223880597,0.5,1,4.953572965176597
10.268306199999998,1.5746572999999984,800,3159.0,7.858208955223881,0.5,1,5.375350871888156
9.678123099999993,26.219172099999994,800,3139.0,7.808457711442786,0.5,1,4.49517904685728
9.069245600000002,6.333710300000007,800,3055.0,7.599502487562189,0.5,1,5.839458593445211
10.608286800000002,5.342501900000002,800,3020.0,7.512437810945274,0.5,1,4.30295663209505
9.625721900000002,5.347639700000002,800,3272.0,8.139303482587065,0.5,1,5.275099591192952
12.325064499999996,28.8087285,800,3096.0,7.701492537313433,0.5,1,4.931182850574749
12.462847600000003,16.236815300000018,800,3183.0,7.917910447761194,0.5,1,5.4450559995269145
10.399605199999996,3.617598799999996,800,3105.0,7.723880597014926,0.5,1,4.666830139501495
