learning_time,query_time,n_nodes,n_edges,avg_degree,max_edge_len,success,path_length
37.862560699999996,0.8059879999999993,900,5318.0,11.739514348785871,5,1,4.613285687166856
40.881767999999994,1.6311437000000097,900,5409.0,11.940397350993377,5,0,0.0
39.844392,1.0518520999999907,900,5462.0,12.05739514348786,5,0,0.0
37.92678480000001,1.0860907999999938,900,5298.0,11.695364238410596,5,0,0.0
38.54511670000002,1.0422384999999963,900,5294.0,11.686534216335541,5,0,0.0
40.65408120000001,1.1806862999999908,900,5385.0,11.887417218543046,5,0,0.0
38.46487349999998,1.0667030000000182,900,5253.0,11.596026490066226,5,0,0.0
42.449498300000016,1.6338455000000067,900,5189.0,11.454746136865342,5,0,0.0
38.18238819999999,1.6095489999999586,900,5296.0,11.690949227373068,5,0,0.0
38.2353698,1.8629048999999895,900,5320.0,11.7439293598234,5,0,0.0
