learning_time,query_time,n_nodes,n_edges,avg_degree,max_edge_len,success,path_length
15.110707099999999,2.0765622000000015,1000,4480.0,8.871287128712872,0.7,1,9.65766184735182
15.146779000000002,1.0948335,1000,4374.0,8.661386138613862,0.7,1,9.902598948744524
16.696033,0.6851482000000004,1000,4565.0,9.03960396039604,0.7,1,9.853771457674998
12.453713800000003,20.204007899999993,1000,4460.0,8.831683168316832,0.7,1,12.93060175400182
14.502029399999998,0.7139672999999931,1000,4467.0,8.845544554455445,0.7,1,9.845813438258372
15.5629366,0.5559872000000041,1000,4404.0,8.720792079207921,0.7,1,9.512527376931876
13.2817924,0.5413596999999868,1000,4576.0,9.06138613861386,0.7,1,9.281403568813165
16.69888609999998,0.6570764999999881,1000,4725.0,9.356435643564357,0.7,1,10.792480167886225
13.859435700000006,0.5837027999999975,1000,4338.0,8.59009900990099,0.7,1,10.31664567793813
13.600404999999995,0.5974204999999984,1000,4473.0,8.857425742574257,0.7,1,10.178462170865412
