learning_time,query_time,n_nodes,n_edges,avg_degree,max_edge_len,success,path_length
54.6109583,21.002424100000006,207,682.0,6.5893719806763285,0.1,1,0.009006722881510082
56.78511259999999,75.4112595,207,680.0,6.570048309178744,0.1,0,0.0
54.92029689999998,17.922050799999965,207,690.0,6.666666666666667,0.1,1,0.010047382594986245
55.8713108,20.701065200000016,207,698.0,6.743961352657005,0.1,1,0.01203022260263421
54.92231170000002,23.679100600000027,207,682.0,6.5893719806763285,0.1,1,0.005407953144703416
51.79052250000001,17.220235700000046,207,687.0,6.63768115942029,0.1,1,0.004713144850485893
49.91333980000002,17.071385299999974,207,686.0,6.628019323671498,0.1,1,0.014692799917392217
53.310914300000036,20.910537699999963,207,691.0,6.676328502415459,0.1,1,0.010740829372262775
51.2768562,21.827344400000015,207,684.0,6.608695652173913,0.1,1,0.015223674610364965
52.77194050000003,11.757171800000037,207,693.0,6.695652173913044,0.1,1,0.013031889995959795
