-2.63077,2.2492,-0.0,-2.81326,2.51173,-0.0,-2.35619,2.34738,0.0,-2.08162,2.2492,-0.0,-8.91388,2.74529,0.00013,-9.15238,2.58672,9e-05,-8.76215,2.5841,9e-05,
-2.81326,2.51173,-0.0,-2.63077,2.2492,-0.0,-3.4501,2.52898,0.0,-2.35619,2.34738,0.0,-8.91388,2.74529,0.00013,-9.15238,2.58672,9e-05,-9.32593,2.64443,9e-05,
-3.4501,2.52898,0.0,-2.81326,2.51173,-0.0,-3.63553,2.25453,0.0,-3.91271,2.41819,-0.0,-3.65862,3.13483,0.0,-9.91864,2.76063,0.00013,-9.68026,2.595,9e-05,
-3.63553,2.25453,0.0,-3.4501,2.52898,0.0,-3.91271,2.41819,-0.0,-3.65862,3.13483,0.0,-4.19203,2.25892,-0.0,-3.90697,3.15822,2e-05,-9.91864,2.76063,0.00013,
-2.35619,2.34738,0.0,-2.63077,2.2492,-0.0,-2.81326,2.51173,-0.0,-2.08162,2.2492,-0.0,-1.89913,2.51173,-0.0,-8.91388,2.74529,0.00013,-8.36473,2.74543,0.00013,
-3.91271,2.41819,-0.0,-3.4501,2.52898,0.0,-3.63553,2.25453,0.0,-4.19203,2.25892,-0.0,-4.37722,2.5618,1e-05,-3.90697,3.15822,2e-05,-9.91864,2.76063,0.00013,-3.65862,3.13483,0.0,-10.32214,2.60867,9e-05,
-2.08162,2.2492,-0.0,-2.63077,2.2492,-0.0,-2.35619,2.34738,0.0,-1.89913,2.51173,-0.0,-1.66957,2.50213,2e-05,-8.36473,2.74543,0.00013,-8.51648,2.5841,9e-05,
-3.65862,3.13483,0.0,-3.4501,2.52898,0.0,-3.63553,2.25453,0.0,-3.91271,2.41819,-0.0,-4.1483,3.14355,1e-05,-3.90697,3.15822,2e-05,-2.80057,3.65106,2e-05,-3.42409,3.65835,2e-05,
-4.19203,2.25892,-0.0,-3.63553,2.25453,0.0,-3.91271,2.41819,-0.0,-4.37722,2.5618,1e-05,-3.90697,3.15822,2e-05,-4.61181,2.54277,2e-05,-10.47513,2.77284,0.00013,
-1.89913,2.51173,-0.0,-2.35619,2.34738,0.0,-2.08162,2.2492,-0.0,-7.54548,2.52865,2e-05,-1.66957,2.50213,2e-05,-1.72448,3.14248,2e-05,-8.36473,2.74543,0.00013,
-4.1483,3.14355,1e-05,-3.65862,3.13483,0.0,-4.37722,2.5618,1e-05,-5.24677,3.15673,2e-05,-3.90697,3.15822,2e-05,-3.42409,3.65835,2e-05,-4.84204,3.17416,5e-05,
-4.37722,2.5618,1e-05,-3.91271,2.41819,-0.0,-4.19203,2.25892,-0.0,-4.1483,3.14355,1e-05,-4.61181,2.54277,2e-05,-4.81314,2.88516,5e-05,-10.47513,2.77284,0.00013,
-7.16812,3.60211,2e-05,-5.49769,3.61385,2e-05,-2.35607,3.84162,2e-05,-7.57129,3.65835,5e-05,-7.16795,3.855,5e-05,-5.98205,3.6807,8e-05,-13.45044,4.08604,0.00016,-7.33693,3.13483,2e-05,-6.84725,3.14355,2e-05,
-5.49769,3.61385,2e-05,-7.16812,3.60211,2e-05,-3.82718,3.85505,2e-05,-5.49747,3.86958,5e-05,-5.01317,3.68075,5e-05,-5.98205,3.6807,8e-05,-11.77991,4.10461,0.00016,-11.29602,3.86785,0.00016,
-7.54548,2.52865,2e-05,-1.89913,2.51173,-0.0,-7.36005,2.25453,2e-05,-7.08287,2.41819,2e-05,-7.59842,2.43245,8e-05,-7.43828,2.23879,8e-05,-7.20522,2.44459,8e-05,-13.88154,2.5745,0.00018,-7.33693,3.13483,2e-05,
-7.33693,3.13483,2e-05,-7.16812,3.60211,2e-05,-7.54548,2.52865,2e-05,-6.84725,3.14355,2e-05,-1.72448,3.14248,2e-05,-7.57129,3.65835,5e-05,-7.0885,3.15822,8e-05,
-5.24677,3.15673,2e-05,-4.1483,3.14355,1e-05,-5.02738,2.57699,2e-05,-5.74877,3.15672,2e-05,-5.01317,3.68075,5e-05,-4.84204,3.17416,5e-05,-4.81314,2.88516,5e-05,
